"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento"
2016-06-28,1169049,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,A,S,N,,KHE,N,1,36,"PONTEVEDRA",1,   51692.94,03 - UNIVERSITARIO
2016-06-28,1169051,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,47,"VALLADOLID",0,   75907.59,03 - UNIVERSITARIO
2016-06-28,1169053,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,32,"OURENSE",0,   46656.60,03 - UNIVERSITARIO
2016-06-28,1169054,N,ES,H, 38,2013-08-26,0,     34, 1,,1.0,A,S,N,,KAT,N,1,28,"MADRID",1,  156351.99,02 - PARTICULARES
2016-06-28,1169055,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,47,"VALLADOLID",0,   47215.14,03 - UNIVERSITARIO
2016-06-28,1169056,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,   58717.74,03 - UNIVERSITARIO
2016-06-28,1169057,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,36,"PONTEVEDRA",0,   82774.95,03 - UNIVERSITARIO
2016-06-28,1169059,N,ES,V, 23,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,   98813.97,03 - UNIVERSITARIO
2016-06-28,1169060,N,ES,H, 22,2013-08-26,0,     34, 1,,1.0,A,S,N,,KHE,N,1,47,"VALLADOLID",1,   99428.10,03 - UNIVERSITARIO
2016-06-28,1169062,N,ES,H, 22,2013-08-26,0,     34, 1,,1.0,A,S,N,,KHE,N,1,36,"PONTEVEDRA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1169064,N,ES,V, 25,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,  121100.70,03 - UNIVERSITARIO
2016-06-28,1169065,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,A,S,N,,KHE,N,1,36,"PONTEVEDRA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1169067,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,  119580.75,03 - UNIVERSITARIO
2016-06-28,1169069,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,32,"OURENSE",0,   45861.24,03 - UNIVERSITARIO
2016-06-28,1169070,N,ES,H, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,47,"VALLADOLID",1,  115944.54,03 - UNIVERSITARIO
2016-06-28,1169032,N,ES,H, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 9,"BURGOS",0,         NA,03 - UNIVERSITARIO
2016-06-28,1169124,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,20,"GIPUZKOA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168944,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,   84677.82,03 - UNIVERSITARIO
2016-06-28,1168940,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,47,"VALLADOLID",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168803,N,ES,V, 48,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,28,"MADRID",1,         NA,02 - PARTICULARES
2016-06-28,1168804,N,ES,H, 41,2013-08-23,0,     34, 1,,1.0,I,S,N,,KAT,N,1,10,"CACERES",0,   39485.46,02 - PARTICULARES
2016-06-28,1168805,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,15,"CORUÑA, A",0,   88214.67,03 - UNIVERSITARIO
2016-06-28,1168807,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168809,N,ES,V, 32,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1, 5,"AVILA",1,  125331.18,03 - UNIVERSITARIO
2016-06-28,1168811,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168813,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,   67433.61,03 - UNIVERSITARIO
2016-06-28,1168815,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168817,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168819,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,36,"PONTEVEDRA",1,  341433.24,03 - UNIVERSITARIO
2016-06-28,1168821,N,ES,H, 34,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1,41,"SEVILLA",1,   75619.35,02 - PARTICULARES
2016-06-28,1168801,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1, 8,"BARCELONA",1,  152566.44,03 - UNIVERSITARIO
2016-06-28,1168822,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168826,N,ES,V, 23,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,45,"TOLEDO",1,  161565.00,03 - UNIVERSITARIO
2016-06-28,1168827,N,ES,V, 66,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1,37,"SALAMANCA",1,  126857.01,02 - PARTICULARES
2016-06-28,1168828,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,47,"VALLADOLID",0,   42509.49,03 - UNIVERSITARIO
2016-06-28,1168830,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,24,"LEON",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168832,N,ES,V, 34,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1, 3,"ALICANTE",1,   59326.65,02 - PARTICULARES
2016-06-28,1168833,N,ES,H, 45,2013-08-23,0,     34, 1,,1.0,I,S,N,,KFC,N,1, 8,"BARCELONA",1,  114088.29,02 - PARTICULARES
2016-06-28,1168834,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,40,"SEGOVIA",1,   37056.03,03 - UNIVERSITARIO
2016-06-28,1168836,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,34,"PALENCIA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168838,N,ES,H, 27,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1,28,"MADRID",1,  112875.18,03 - UNIVERSITARIO
2016-06-28,1168839,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,42,"SORIA",1,   98014.14,03 - UNIVERSITARIO
2016-06-28,1168841,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,47,"VALLADOLID",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168824,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168799,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,  102825.96,03 - UNIVERSITARIO
2016-06-28,1168797,N,ES,V, 18,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFA,N,1,41,"SEVILLA",1,         NA,02 - PARTICULARES
2016-06-28,1168795,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,  152578.86,03 - UNIVERSITARIO
2016-06-28,1168742,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,46,"VALENCIA",0,   57802.80,03 - UNIVERSITARIO
2016-06-28,1168744,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,30,"MURCIA",0,   57430.53,03 - UNIVERSITARIO
2016-06-28,1168748,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,46,"VALENCIA",1,   51469.71,03 - UNIVERSITARIO
2016-06-28,1168750,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,   99330.84,03 - UNIVERSITARIO
2016-06-28,1168752,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,12,"CASTELLON",0,   41904.42,03 - UNIVERSITARIO
2016-06-28,1168754,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,14,"CORDOBA",0,   90282.72,03 - UNIVERSITARIO
2016-06-28,1168756,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,14,"CORDOBA",0,   90282.72,03 - UNIVERSITARIO
2016-06-28,1168757,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,28,"MADRID",1,   81002.04,03 - UNIVERSITARIO
2016-06-28,1168758,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,28,"MADRID",1,  289518.51,03 - UNIVERSITARIO
2016-06-28,1168760,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,30,"MURCIA",0,   43429.86,03 - UNIVERSITARIO
2016-06-28,1168764,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,   86593.71,03 - UNIVERSITARIO
2016-06-28,1168766,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,14,"CORDOBA",0,   40094.13,03 - UNIVERSITARIO
2016-06-28,1168768,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,36,"PONTEVEDRA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168771,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168773,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,36,"PONTEVEDRA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168775,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168777,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,25,"LERIDA",0,  123764.94,03 - UNIVERSITARIO
2016-06-28,1168779,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,36,"PONTEVEDRA",0,   78711.75,03 - UNIVERSITARIO
2016-06-28,1168781,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,44,"TERUEL",0,  173927.34,03 - UNIVERSITARIO
2016-06-28,1168783,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,   56930.01,03 - UNIVERSITARIO
2016-06-28,1168785,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,25,"LERIDA",0,   53579.88,03 - UNIVERSITARIO
2016-06-28,1168787,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,S,,KHE,N,1,25,"LERIDA",0,   50084.91,03 - UNIVERSITARIO
2016-06-28,1168789,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,25,"LERIDA",0,   29336.67,03 - UNIVERSITARIO
2016-06-28,1168791,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",0,   54806.58,03 - UNIVERSITARIO
2016-06-28,1168793,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,43,"TARRAGONA",1,   48775.20,03 - UNIVERSITARIO
2016-06-28,1168843,N,ES,V, 35,2013-08-23,0,     34, 1,,1.0,I,S,N,,KFC,N,1,45,"TOLEDO",0,         NA,02 - PARTICULARES
2016-06-28,1168942,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,12,"CASTELLON",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168844,N,ES,V, 46,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,28,"MADRID",1,         NA,02 - PARTICULARES
2016-06-28,1168848,N,ES,V, 25,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,35,"PALMAS, LAS",1,         NA,02 - PARTICULARES
2016-06-28,1168896,N,ES,H, 39,2013-08-23,0,     34, 1,,1.0,A,S,S,,KAT,N,1,39,"CANTABRIA",1,         NA,02 - PARTICULARES
2016-06-28,1168899,N,ES,V, 23,2013-08-23,0,     34, 1,,1.0,I,S,S,,KFC,N,1,28,"MADRID",0,         NA,02 - PARTICULARES
2016-06-28,1168900,N,ES,H, 59,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,19,"GUADALAJARA",1,         NA,02 - PARTICULARES
2016-06-28,1168902,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,18,"GRANADA",1,  140212.89,03 - UNIVERSITARIO
2016-06-28,1168903,N,ES,V, 42,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,21,"HUELVA",1,   55560.60,02 - PARTICULARES
2016-06-28,1168905,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1, 6,"BADAJOZ",1,   44732.37,03 - UNIVERSITARIO
2016-06-28,1168907,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,46,"VALENCIA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168909,N,ES,V, 43,2013-08-23,1,      1, 1,,1.0,A,S,N,,KHM,N,1,36,"PONTEVEDRA",1,         NA,02 - PARTICULARES
2016-06-28,1168910,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,46,"VALENCIA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168912,N,ES,V, 41,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1,30,"MURCIA",1,   62620.32,02 - PARTICULARES
2016-06-28,1168914,N,ES,V, 55,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1,43,"TARRAGONA",1,  100403.64,02 - PARTICULARES
2016-06-28,1168894,N,ES,V, 57,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1, 4,"ALMERIA",1,  131858.97,02 - PARTICULARES
2016-06-28,1168915,N,ES,H, 23,2013-08-23,0,     34, 1,,1.0,A,S,S,,KFC,N,1,17,"GIRONA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168917,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1, 9,"BURGOS",1,   88335.00,03 - UNIVERSITARIO
2016-06-28,1168918,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,12,"CASTELLON",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168920,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,47,"VALLADOLID",1,   81358.17,03 - UNIVERSITARIO
2016-06-28,1168922,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,12,"CASTELLON",0,         NA,03 - UNIVERSITARIO
2016-06-28,1168925,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,34,"PALENCIA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168927,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1, 8,"BARCELONA",1,  157710.03,03 - UNIVERSITARIO
2016-06-28,1168929,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1, 9,"BURGOS",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168933,N,ES,V, 42,2013-08-23,0,     34, 1,,1.0,I,S,N,,KAT,N,1,36,"PONTEVEDRA",0,         NA,02 - PARTICULARES
2016-06-28,1168935,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168937,N,ES,V, 30,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,41,"SEVILLA",1,   30727.74,03 - UNIVERSITARIO
2016-06-28,1168938,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168916,N,ES,H, 43,2013-08-23,0,     34, 1,,1.0,I,S,N,,KFC,N,1,38,"SANTA CRUZ DE TENERIFE",0,   55918.26,02 - PARTICULARES
2016-06-28,1168893,N,ES,V, 30,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,47,"VALLADOLID",1,  121990.05,02 - PARTICULARES
2016-06-28,1168891,N,ES,V, 35,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1, 8,"BARCELONA",1,  140319.99,02 - PARTICULARES
2016-06-28,1168889,N,ES,H, 41,2013-08-23,0,     34, 1,,1.0,I,S,N,,KFC,N,1, 2,"ALBACETE",0,         NA,02 - PARTICULARES
2016-06-28,1168849,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,47,"VALLADOLID",1,   61449.15,03 - UNIVERSITARIO
2016-06-28,1168851,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,47,"VALLADOLID",1,  229976.37,03 - UNIVERSITARIO
2016-06-28,1168853,N,ES,H, 55,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1, 3,"ALICANTE",1,         NA,02 - PARTICULARES
2016-06-28,1168854,N,ES,H, 37,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,28,"MADRID",1,  106280.64,02 - PARTICULARES
2016-06-28,1168855,N,ES,V, 42,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1,28,"MADRID",1,  116845.35,02 - PARTICULARES
2016-06-28,1168857,N,ES,V, 29,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1, 5,"AVILA",1,   44796.51,03 - UNIVERSITARIO
2016-06-28,1168859,N,ES,H, 54,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1, 8,"BARCELONA",1,  106870.74,02 - PARTICULARES
2016-06-28,1168861,N,ES,V, 25,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1, 4,"ALMERIA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168862,N,ES,H, 37,2013-08-23,0,     34, 1,,1.0,I,S,S,,KFC,N,1,28,"MADRID",0,         NA,02 - PARTICULARES
2016-06-28,1168864,N,ES,V, 23,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,28,"MADRID",1,  197104.23,02 - PARTICULARES
2016-06-28,1168866,N,ES,H, 38,2013-08-23,0,     34, 1,,1.0,I,S,N,,KFC,N,1,17,"GIRONA",0,         NA,02 - PARTICULARES
2016-06-28,1168867,N,ES,H, 39,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1, 8,"BARCELONA",1,   82736.82,02 - PARTICULARES
2016-06-28,1168869,N,ES,V, 52,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,11,"CADIZ",1,   73142.70,02 - PARTICULARES
2016-06-28,1168870,N,ES,H, 25,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,28,"MADRID",1,  346076.55,02 - PARTICULARES
2016-06-28,1168871,N,ES,V, 41,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,28,"MADRID",1,  146165.04,02 - PARTICULARES
2016-06-28,1168873,N,ES,V, 29,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,28,"MADRID",1,  144859.20,02 - PARTICULARES
2016-06-28,1168874,N,ES,V, 43,2013-08-23,0,     34, 1,,1.0,I,S,N,,KFC,N,1,35,"PALMAS, LAS",1,         NA,02 - PARTICULARES
2016-06-28,1168875,N,ES,H, 29,2013-08-23,0,     34, 1,,1.0,I,S,N,,KFC,N,1,41,"SEVILLA",0,   29007.93,02 - PARTICULARES
2016-06-28,1168876,N,ES,H, 42,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,28,"MADRID",1,   80407.77,02 - PARTICULARES
2016-06-28,1168877,N,ES,V, 57,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1,28,"MADRID",1,   64514.22,01 - TOP
2016-06-28,1168878,N,ES,V, 42,2013-08-23,0,     34, 1,,1.0,I,S,N,,KFC,N,1, 3,"ALICANTE",0,         NA,02 - PARTICULARES
2016-06-28,1168881,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,47,"VALLADOLID",0,  203722.62,03 - UNIVERSITARIO
2016-06-28,1168883,N,ES,V, 56,2013-08-23,0,     34, 1,,1.0,A,S,N,,KAT,N,1,28,"MADRID",1,  258207.39,02 - PARTICULARES
2016-06-28,1168885,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,47,"VALLADOLID",1,         NA,03 - UNIVERSITARIO
2016-06-28,1168887,N,ES,V, 33,2013-08-23,0,     34, 1,,1.0,A,S,N,,KFC,N,1,24,"LEON",1,         NA,02 - PARTICULARES
2016-06-28,1168846,N,ES,H, 22,2013-08-23,0,     34, 1,,1.0,A,S,N,,KHE,N,1,47,"VALLADOLID",1,   71964.60,03 - UNIVERSITARIO
2016-06-28,1168740,N,ES,V, 22,2013-08-23,0,     34, 1,,1.0,I,S,N,,KHE,N,1,29,"MALAGA",0,   88876.17,03 - UNIVERSITARIO
2016-06-28,1169126,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,50,"ZARAGOZA",1,  255896.52,03 - UNIVERSITARIO
2016-06-28,1169130,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,I,S,N,,KHE,N,1,50,"ZARAGOZA",0,  178023.87,03 - UNIVERSITARIO
2016-06-28,1169360,N,ES,V, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,  124871.79,03 - UNIVERSITARIO
2016-06-28,1169364,N,ES,H, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,         NA,03 - UNIVERSITARIO
2016-06-28,1169366,N,ES,V, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,   30729.18,03 - UNIVERSITARIO
2016-06-28,1169368,N,ES,H, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1,12,"CASTELLON",1,   66086.37,03 - UNIVERSITARIO
2016-06-28,1169370,N,ES,H, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1, 8,"BARCELONA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1169372,N,ES,V, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
2016-06-28,1169374,N,ES,H, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,   45989.22,03 - UNIVERSITARIO
2016-06-28,1169376,N,ES,V, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1,12,"CASTELLON",1,   46584.63,03 - UNIVERSITARIO
2016-06-28,1169378,N,ES,H, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,46,"VALENCIA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1169380,N,ES,V, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1, 8,"BARCELONA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1169382,N,ES,V, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
2016-06-28,1169358,N,ES,V, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1, 8,"BARCELONA",1,  100876.35,03 - UNIVERSITARIO
2016-06-28,1169384,N,ES,H, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,   34083.60,03 - UNIVERSITARIO
2016-06-28,1169387,N,ES,H, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,  117153.03,03 - UNIVERSITARIO
2016-06-28,1169388,N,ES,H, 23,2013-09-04,0,     33, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,   50518.20,03 - UNIVERSITARIO
2016-06-28,1169389,N,ES,H, 22,2013-08-26,0,     34, 1,,1,I,S,S,,KHE,N,1,12,"CASTELLON",0,   37028.64,03 - UNIVERSITARIO
2016-06-28,1169391,N,ES,V, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1,36,"PONTEVEDRA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1169393,N,ES,V, 22,2013-08-28,0,     34, 1,,1,A,S,N,,KHE,N,1, 8,"BARCELONA",0,         NA,03 - UNIVERSITARIO
2016-06-28,1169394,N,ES,H, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,12,"CASTELLON",0,         NA,03 - UNIVERSITARIO
2016-06-28,1169396,N,ES,V, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,   96008.67,03 - UNIVERSITARIO
2016-06-28,1169398,N,ES,H, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1, 8,"BARCELONA",0,   75294.42,03 - UNIVERSITARIO
2016-06-28,1169400,N,ES,V, 54,2013-08-26,0,     34, 1,,1,A,S,N,,KAT,N,1, 3,"ALICANTE",1,   85623.78,02 - PARTICULARES
2016-06-28,1169402,N,ES,H, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1, 8,"BARCELONA",1,  100475.64,03 - UNIVERSITARIO
2016-06-28,1169404,N,ES,H, 22,2013-08-26,0,     34, 1,,1,A,S,N,,KHE,N,1,34,"PALENCIA",1,         NA,03 - UNIVERSITARIO
2016-06-28,1169386,N,ES,V, 22,2013-08-26,0,     34, 1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
2016-06-28,1169356,N,ES,V, 22,2013-08-26,0,     34, 1,,1.0,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
